,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
"Skill cat: Transportation, Supply Chain, and Logistics",0.2133794187460784,0.2246014401316642,5.259186406792116,23296.833333333332
Skill cat: Architecture and Construction,0.0701547387675819,0.0734326243400573,4.672365160299194,7240.916666666667
"Skill cat: Maintenance, Repair, and Facility Services",0.1247411536906963,0.1274918466806411,2.205120690774844,12147.0625
Skill cat: Sales,0.2595250336231552,0.2618783861398697,0.9067921055090503,28575.0
Skill cat: Administration,0.2959242254297369,0.2975574135780334,0.5518940350100778,30776.75
Skill cat: Manufacturing and Production,0.1219575894692408,0.1225578002631664,0.4921471443783958,12028.6875
Skill cat: Personal Care and Services,0.0077158177512981,0.0076972295064479,-0.24091088526647336,615.5416666666666
"Skill cat: Law, Regulation, and Compliance",0.3303574038762552,0.3273656815290451,-0.9056017247098551,32457.0625
Skill cat: Information Technology,0.350249943225612,0.3466947674751282,-1.0150396364786152,36207.041666666664
Skill cat: Business,0.528613340735732,0.5163512527942657,-2.319670541117948,54187.333333333336
Skill cat: Physical and Inherent Abilities,0.6676901351877813,0.6517100930213928,-2.3933320748994227,66944.6875
Skill cat: Media and Communications,0.5130097815931591,0.4995654821395874,-2.6206711715749877,52501.75
Skill cat: Customer and Client Support,0.3613171948226155,0.3499331027269363,-3.150719716305804,34297.125
Skill cat: Marketing and Public Relations,0.1536647461319512,0.1478956788778305,-3.754320622875214,15860.375
Skill cat: Analysis,0.1594122883097938,0.1527126729488372,-4.202696938856367,15980.5
Skill cat: Finance,0.2463203804352119,0.2343935668468475,-4.841992192157006,25241.333333333332
Skill cat: Hospitality and Food Services,0.1103657686103722,0.1038416698575019,-5.911342651816737,9832.645833333334
Skill cat: Health Care,0.2528852542447607,0.2370926216244697,-6.244979632148008,24600.145833333332
Skill cat: Education and Training,0.1263071776558426,0.1181423552334308,-6.4642584641222935,11922.958333333334
Skill cat: Property and Real Estate,0.016014429581136,0.0149532929062843,-6.626128451691181,1567.4166666666667
Skill cat: Science and Research,0.1371139963442596,0.1278696432709694,-6.742092944384696,13100.104166666666
"Skill cat: Performing Arts, Sports, and Recreation",0.0082002674702332,0.0076465955935418,-6.751875822358451,773.875
Skill cat: Engineering,0.0923556146096223,0.0859084725379943,-6.980779781369445,8786.625
Skill cat: Public Safety and National Security,0.0417441743199546,0.0386563688516616,-7.396973394721007,3850.0416666666665
Skill cat: Energy and Utilities,0.0160902563243765,0.0148237613029778,-7.871192328241391,1560.6666666666667
Skill cat: Design,0.051255745667117,0.0468904636800289,-8.516668580803875,4873.5625
Skill cat: Human Resources,0.0953568474527025,0.0866416729986667,-9.13953710388609,8168.4375
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0090848279959574,0.008248059079051,-9.210619257499957,781.0833333333334
Skill cat: Environment,0.0193244717061813,0.0171669712290167,-11.164602634257172,1683.625
"Skill cat: Economics, Policy, and Social Studies",0.0603387447677759,0.0529918875545263,-12.17601930819948,5329.875
Skill cat: Social and Human Services,0.0341111939262778,0.026723938062787,-21.656397836605702,2731.7916666666665
