date,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2021-08-01,0.3368222564458847,0.12398028746247292,0.0748240202665329,0.04398087039589882,0.08162526413798332,0.49723853170871735,0.5086311101913452,0.24708272516727448,0.23090137541294098,0.07577391713857651,0.11795958131551743,0.14800984412431717,0.013638398610055447,0.3199164420366287,0.11428806930780411,0.03655248507857323,0.12393704429268837,0.14671729505062103,0.016852468252182007,0.22670838981866837,0.3193523436784744,0.6335628032684326,0.28964634239673615,0.02498468104749918,0.266221284866333,0.007281644269824028,0.04948578216135502,0.007865562103688717,0.005597806768491864,0.09845505654811859,0.014078157488256693
2021-09-01,0.3404003232717514,0.12612100690603256,0.07482045888900757,0.044432805851101875,0.08130791038274765,0.500276654958725,0.5088573396205902,0.25001639127731323,0.22896845638751984,0.07643282040953636,0.11654888466000557,0.14656700193881989,0.013749752193689346,0.32336288690567017,0.1145518347620964,0.03697710111737251,0.12421203404664993,0.14690513163805008,0.017015310004353523,0.22399264574050903,0.32298022508621216,0.6430915594100952,0.2913256734609604,0.024832282215356827,0.2674284875392914,0.007355391979217529,0.04998241737484932,0.007889100350439548,0.005946862744167447,0.10032756626605988,0.013970242347568274
2021-10-01,0.3441888242959976,0.1273762211203575,0.07464827597141266,0.04518653638660908,0.08229191228747368,0.5005987286567688,0.5087023377418518,0.24853995442390442,0.2253427654504776,0.07651164382696152,0.1192103922367096,0.14407166093587875,0.01376016577705741,0.3248120993375778,0.11573941260576248,0.03701705299317837,0.12346584722399712,0.1470102071762085,0.01715562306344509,0.21622812747955322,0.32546502351760864,0.6427105069160461,0.29135556519031525,0.024609670974314213,0.2627422660589218,0.0072956501971930265,0.050450244918465614,0.007830354385077953,0.006334848236292601,0.10056504234671593,0.013871287927031517
2021-11-01,0.34108367562294006,0.1241057924926281,0.0746300034224987,0.044140907004475594,0.0826820358633995,0.5048911273479462,0.5145641267299652,0.24470186978578568,0.23838086426258087,0.07535552978515625,0.11831456795334816,0.15203706920146942,0.013833077624440193,0.32026419043540955,0.11533299461007118,0.03673868253827095,0.12607716768980026,0.1466505229473114,0.016925076954066753,0.2229148894548416,0.31678248941898346,0.6358304023742676,0.29556891322135925,0.02512556128203869,0.2686435133218765,0.0075595339294523,0.049362046644091606,0.007853889372199774,0.005622129421681166,0.09981923550367355,0.01456885738298297
2021-12-01,0.34489841759204865,0.12628348916769028,0.07485666871070862,0.04460301995277405,0.08239585533738136,0.5084331929683685,0.5150629281997681,0.24822203069925308,0.2360735386610031,0.07570028305053711,0.1169927529990673,0.15017648041248322,0.01395337050780654,0.3237321674823761,0.11592608690261841,0.037159765139222145,0.12622690200805664,0.14699990302324295,0.017086414620280266,0.22085977345705032,0.31896764039993286,0.6444422602653503,0.29694707691669464,0.024974836967885494,0.26868346333503723,0.007626606849953532,0.049953706562519073,0.007914950139820576,0.0059753116220235825,0.10142459347844124,0.014437133446335793
2022-01-01,0.3468125909566879,0.12743859738111496,0.07460084557533264,0.04487602040171623,0.08317207545042038,0.5064658522605896,0.5118670165538788,0.24806661903858185,0.23090481758117676,0.07622917369008064,0.11916115507483482,0.1473897472023964,0.013956278096884489,0.32625505328178406,0.11648429185152054,0.037166230380535126,0.12540841847658157,0.14690932631492615,0.017239833250641823,0.2184516340494156,0.3210762143135071,0.6453492343425751,0.29583626985549927,0.024828672409057617,0.2644988000392914,0.007524891756474972,0.05038439854979515,0.007837188430130482,0.006304335314780474,0.10041588544845581,0.014285530429333448
2022-02-01,0.34376317262649536,0.12390925362706184,0.07426872104406357,0.04344828613102436,0.08271418884396553,0.5121810138225555,0.5180361568927765,0.24371526390314102,0.24272321164608002,0.07390305027365685,0.11793597787618637,0.1521570160984993,0.014104251749813557,0.3187340497970581,0.11518978700041771,0.0367394182831049,0.12648703902959824,0.14555258303880692,0.016015908680856228,0.21929658949375153,0.3131040930747986,0.6356879770755768,0.3033882975578308,0.025195219554007053,0.2696942389011383,0.007625281577929854,0.04888493940234184,0.007789176190271974,0.005617158487439156,0.10040240734815598,0.015211698599159718
2022-03-01,0.344643771648407,0.12523959577083588,0.07435551658272743,0.04319152422249317,0.08202849701046944,0.5115563869476318,0.5133701264858246,0.24656276404857635,0.2387140691280365,0.07362495735287666,0.11574018746614456,0.14934609830379486,0.014151391107589006,0.3202112466096878,0.11515872925519943,0.036946531385183334,0.12625287473201752,0.14504044502973557,0.01594532188028097,0.21844350546598434,0.3143700510263443,0.6434885263442993,0.3016113042831421,0.024999274872243404,0.2675356864929199,0.007575295632705092,0.048989031463861465,0.007786215748637915,0.005849065724760294,0.0986938588321209,0.014977107290178537
2022-04-01,0.34575895965099335,0.12637556344270706,0.07405801489949226,0.0429215282201767,0.0823332890868187,0.5069330930709839,0.5069849789142609,0.2462625950574875,0.23252495378255844,0.07403083518147469,0.11822076514363289,0.14443033933639526,0.014170436654239893,0.32130061089992523,0.11530768126249313,0.03683493472635746,0.1244175136089325,0.14488111436367035,0.01629174966365099,0.21729367971420288,0.31426528096199036,0.6414213478565216,0.29811981320381165,0.024618269875645638,0.26197052001953125,0.0073891906067729,0.049236999824643135,0.007656069006770849,0.006179801421239972,0.09643665328621864,0.014797682873904705
2022-05-01,0.34379543364048004,0.123149324208498,0.07386670261621475,0.04287593811750412,0.08284571021795273,0.520160973072052,0.5271801650524139,0.24016891419887543,0.24474723637104034,0.07252028584480286,0.11355806514620781,0.1521873101592064,0.01427500881254673,0.31669770181179047,0.11506399884819984,0.03659805655479431,0.12604361027479172,0.14439986646175385,0.014264690224081278,0.21844135224819183,0.3109501004219055,0.636611670255661,0.30720803141593933,0.025187826715409756,0.2702801525592804,0.0076352860778570175,0.04882621578872204,0.007654988439753652,0.0055349532049149275,0.09994141757488251,0.0158071406185627
