,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
"Skill cat: Transportation, Supply Chain, and Logistics",0.2131056412145703,0.5552488483992424,160.55098552749118,71423.47916666667
Skill cat: Architecture and Construction,0.0729093296650632,0.153700730085107,110.81078483534263,22807.520833333332
"Skill cat: Maintenance, Repair, and Facility Services",0.1275766799786311,0.2015344588912484,57.97123653398501,37811.8125
Skill cat: Engineering,0.0925077673324286,0.1262429577952131,36.46741396487971,26699.729166666668
Skill cat: Energy and Utilities,0.0163412680567086,0.0218073728182899,33.44969767714749,4869.5625
Skill cat: Environment,0.0195760288691132,0.0219187939161147,11.967519371091058,5106.1875
"Skill cat: Law, Regulation, and Compliance",0.3423371812500747,0.312887421032874,-8.602559648841611,103402.64583333333
Skill cat: Physical and Inherent Abilities,0.6668046987362147,0.4261175936260619,-36.09559224257472,208063.1875
Skill cat: Analysis,0.1582887131436771,0.0795807486604688,-49.72430625029206,48741.979166666664
Skill cat: Media and Communications,0.5487514224409799,0.2670259519674359,-51.3393604011741,175135.0625
Skill cat: Business,0.5307028647865718,0.2144319549774621,-59.59472442951701,166759.95833333334
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0087590350029035,0.0035033762154714,-60.00271474757118,2370.0416666666665
Skill cat: Information Technology,0.3364102610515735,0.1263711524712177,-62.435404890386415,107251.25
Skill cat: Administration,0.2960546221612858,0.1084160537712479,-63.379712507178965,94490.25
"Skill cat: Economics, Policy, and Social Studies",0.0591149486024685,0.0149714635723645,-74.67398022614651,16164.0
Skill cat: Public Safety and National Security,0.0411279255624667,0.0101641601410298,-75.28647506037699,11785.8125
Skill cat: Human Resources,0.0908575162155995,0.0175270562362864,-80.70929410540374,24874.520833333332
Skill cat: Science and Research,0.1358651082437245,0.0200946886783172,-85.20982396578971,39988.520833333336
Skill cat: Marketing and Public Relations,0.1488467518103065,0.021483201710507,-85.56689921061519,48126.25
Skill cat: Education and Training,0.1277221301708208,0.0176256259710432,-86.20002191674226,36268.8125
Skill cat: Design,0.045718080832257,0.0040451805928221,-91.15190200642024,13492.854166666666
Skill cat: Health Care,0.2495136928397096,0.0177006838473263,-92.90592686682834,73994.20833333333
Skill cat: Social and Human Services,0.0297618444396161,0.0020222263329898,-93.2053057494716,8308.1875
Skill cat: Customer and Client Support,0.3238961712299685,0.0216545721061355,-93.31434761210541,103861.4375
Skill cat: Hospitality and Food Services,0.1078836595961085,0.006500781307406,-93.97426697264125,30925.979166666668
Skill cat: Property and Real Estate,0.0145751216413234,0.0007914860686201,-94.56960917309893,4716.583333333333
"Skill cat: Performing Arts, Sports, and Recreation",0.0083972925613488,0.0001540726473348,-98.16521043885064,2382.6875
Skill cat: Personal Care and Services,0.0067247720628271,-0.0013056272293689,-119.41518935022482,1762.3125
Skill cat: Finance,0.243382510163254,-0.5924763058826495,-343.4342161584386,76778.33333333333
Skill cat: Sales,0.2650780508068857,-1.0290608546376336,-488.2105106421368,89651.27083333333
