,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Sales,0.2632694786212897,0.2835496962070465,7.7032163743256,87691.125
"Skill cat: Transportation, Supply Chain, and Logistics",0.2166069309535808,0.2314868941903114,6.869569302895206,71411.58333333333
Skill cat: Finance,0.2474089649969461,0.2484145313501358,0.40643893126594066,76336.79166666667
Skill cat: Marketing and Public Relations,0.1522460395718468,0.1524586901068687,0.13967557751907508,47948.125
Skill cat: Administration,0.2979274098916702,0.2960863262414932,-0.617963835837202,93349.64583333333
Skill cat: Information Technology,0.3484055324070972,0.34029021859169,-2.329272373874016,108767.22916666667
Skill cat: Media and Communications,0.5200549014262643,0.5044336915016174,-3.0037616955066286,160138.79166666666
Skill cat: Business,0.5336737912362421,0.5166942477226257,-3.181633385871118,164215.91666666666
Skill cat: Property and Real Estate,0.0158432707072756,0.0150843705050647,-4.7900475617221785,4773.083333333333
Skill cat: Architecture and Construction,0.0712326180296085,0.0676371343433857,-5.047524274242316,22095.9375
Skill cat: Analysis,0.15862969765762,0.1503935903310775,-5.192033678535398,47999.25
Skill cat: Physical and Inherent Abilities,0.6800306258302887,0.6414796113967896,-5.6690115075964425,204630.66666666666
Skill cat: Energy and Utilities,0.0160792392820165,0.0150029170326888,-6.693863002160116,4726.333333333333
Skill cat: Health Care,0.2593042004777219,0.2369130924344062,-8.635073401072589,75751.4375
"Skill cat: Law, Regulation, and Compliance",0.3360708537857948,0.3047195076942444,-9.328790562579755,99668.64583333333
"Skill cat: Maintenance, Repair, and Facility Services",0.1274640190782616,0.1154020279645919,-9.46305569280988,37639.479166666664
"Skill cat: Performing Arts, Sports, and Recreation",0.0083448597755846,0.0074671260081231,-10.518256640208307,2380.7291666666665
Skill cat: Customer and Client Support,0.36293667006475,0.322749450802803,-11.072791089083774,105940.1875
Skill cat: Design,0.0494627083818093,0.0439193975180387,-11.207050816912485,14479.458333333334
Skill cat: Manufacturing and Production,0.1236541742138638,0.1090601719915866,-11.802272195871371,36398.979166666664
Skill cat: Science and Research,0.137828604238614,0.1212105900049209,-12.057014090430302,39599.395833333336
Skill cat: Engineering,0.0923176389338343,0.0806269198656082,-12.663581091588618,26350.416666666668
Skill cat: Education and Training,0.1308780307497347,0.1116412132978439,-14.698278497691858,36544.125
Skill cat: Public Safety and National Security,0.0424567898715632,0.035609770566225,-16.1270301547791,11864.9375
Skill cat: Hospitality and Food Services,0.1143774289812188,0.0919902063906192,-19.573112273992166,30992.458333333332
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0091144289584983,0.0072182763833552,-20.803854896198697,2382.75
"Skill cat: Economics, Policy, and Social Studies",0.0619226681925086,0.0486804265528917,-21.385127653816035,16240.583333333334
Skill cat: Environment,0.0195210151756944,0.015158474445343,-22.347919363247026,5110.729166666667
Skill cat: Human Resources,0.095887122440244,0.0719547048211097,-24.95894861590905,24659.770833333332
Skill cat: Social and Human Services,0.0356723944243313,0.0250487634912133,-29.78109853447873,8481.6875
Skill cat: Personal Care and Services,0.0072353641154025,0.0050736025441437,-29.877716404857708,1868.4166666666667
