,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
"Skill cat: Transportation, Supply Chain, and Logistics",0.2123158931880725,0.249284976755971,17.412301553492625,6218.194444444444
Skill cat: Customer and Client Support,0.5174612928620276,0.5885051500283807,13.729308480913904,17251.98611111111
Skill cat: Health Care,0.1335464072518437,0.1502607678940246,12.515769601095093,3769.0555555555557
Skill cat: Manufacturing and Production,0.0709963797538134,0.0790153929659096,11.29496072884686,2255.0
Skill cat: Public Safety and National Security,0.022880373165843,0.0249267664266799,8.9438806176984,618.7083333333334
"Skill cat: Maintenance, Repair, and Facility Services",0.063058948987659,0.0685606686009557,8.724724565855691,1830.513888888889
Skill cat: Analysis,0.1931559664092302,0.2099803410463751,8.710253661799882,6057.361111111111
Skill cat: Marketing and Public Relations,0.2916452438236262,0.3116153671684997,6.847402372503798,9958.833333333334
"Skill cat: Law, Regulation, and Compliance",0.350786942274213,0.3577592036568954,1.9876057351166019,10256.902777777777
Skill cat: Energy and Utilities,0.0113397436750633,0.0112769275644497,-0.5539464772183177,291.68055555555554
Skill cat: Education and Training,0.0841533781964398,-0.1942917463176858,-330.87813048235483,2384.2083333333335
