,July 2023 actual,July 2025 predicted,Percent change,Monthly average obs
Skill cat: Human Resources,0.1281805955459527,1.154004311121129,800.2956385137238,917.7222222222222
Skill cat: Social and Human Services,0.008800819892902,0.0142370129358869,61.76916593156593,69.11111111111111
Skill cat: Manufacturing and Production,0.070785143209633,0.1021636452057109,44.32922019123311,742.6944444444445
"Skill cat: Transportation, Supply Chain, and Logistics",0.2109889232656929,0.2904860707670827,37.67835120011542,1582.138888888889
Skill cat: Hospitality and Food Services,0.7552429450455239,1.0078042305819488,33.441065182171435,6369.527777777777
"Skill cat: Law, Regulation, and Compliance",0.5337634476233025,0.7051586952373926,32.110712784336314,4367.819444444444
Skill cat: Administration,0.292125794119325,0.38357853920449,31.30594659087488,2244.8194444444443
Skill cat: Personal Care and Services,0.0008133331348628,0.001035032319459,27.258103118299502,10.75
Skill cat: Business,0.5958146441374786,0.7440245070896068,24.875162839725384,4631.194444444444
"Skill cat: Performing Arts, Sports, and Recreation",0.0061102040733192,0.0076171093139857,24.66210985074211,40.31944444444444
Skill cat: Customer and Client Support,0.4850554200743622,0.6017896474952406,24.06616287330265,4036.1805555555557
Skill cat: Information Technology,0.1602308898568442,0.1749171162909025,9.165664902179284,1313.8194444444443
"Skill cat: Economics, Policy, and Social Studies",0.0201636040283495,0.0219677316236686,8.947446065606835,135.77777777777777
Skill cat: Physical and Inherent Abilities,0.7175941659288021,0.7770264933610554,8.282164244650517,5915.791666666667
Skill cat: Public Safety and National Security,0.0638952367146427,0.0674866804760467,5.620831764726765,429.4166666666667
Skill cat: Marketing and Public Relations,0.1582062214077149,0.1649064597722543,4.235129506868217,1248.8472222222222
Skill cat: Architecture and Construction,0.0232003728093147,0.0240180889790475,3.5245820248392565,178.66666666666666
Skill cat: Science and Research,0.0344686612909813,0.0354927767149607,2.9711494024496923,265.22222222222223
Skill cat: Media and Communications,0.49802118218444,0.4969820190054741,-0.20865842982980945,4112.972222222223
Skill cat: Analysis,0.1285023188103798,0.1217254383675545,-5.273741754672435,1081.736111111111
Skill cat: Sales,0.3399035352322745,0.321806391628906,-5.32419987659197,2631.5555555555557
Skill cat: Engineering,0.0149356959196954,0.0096670671747079,-35.27541517526388,145.15277777777777
Skill cat: Design,0.0108713604030889,-0.1287249015234575,-1284.073535883169,104.54166666666667
