,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Sales,0.2632694786212897,0.2802526354789734,6.450864318424769,87691.125
"Skill cat: Transportation, Supply Chain, and Logistics",0.2166069309535808,0.230562724173069,6.442911664021936,71411.58333333333
Skill cat: Marketing and Public Relations,0.1522460395718468,0.1503640115261078,-1.2361753718071933,47948.125
Skill cat: Finance,0.2474089649969461,0.2443184703588485,-1.2491441602109081,76336.79166666667
Skill cat: Administration,0.2979274098916702,0.2933373153209686,-1.5406754861429677,93349.64583333333
Skill cat: Information Technology,0.3484055324070972,0.338632732629776,-2.805007058815042,108767.22916666667
Skill cat: Media and Communications,0.5200549014262643,0.501951664686203,-3.481024155413728,160138.79166666666
Skill cat: Architecture and Construction,0.0712326180296085,0.0686960741877555,-3.560930247992085,22095.9375
Skill cat: Business,0.5336737912362421,0.5142450928688049,-3.640556963164917,164215.91666666666
Skill cat: Property and Real Estate,0.0158432707072756,0.0151855153962969,-4.15163840302648,4773.083333333333
Skill cat: Analysis,0.15862969765762,0.1499863192439079,-5.448776957494821,47999.25
Skill cat: Physical and Inherent Abilities,0.6800306258302887,0.6366989612579346,-6.372016630787476,204630.66666666666
Skill cat: Energy and Utilities,0.0160792392820165,0.0149852060712873,-6.804011007864026,4726.333333333333
Skill cat: Health Care,0.2593042004777219,0.2376680597662925,-8.343922185436515,75751.4375
"Skill cat: Law, Regulation, and Compliance",0.3360708537857948,0.3054141104221344,-9.122107144465568,99668.64583333333
"Skill cat: Maintenance, Repair, and Facility Services",0.1274640190782616,0.1140547804534435,-10.520018685888893,37639.479166666664
Skill cat: Design,0.0494627083818093,0.0440585296601057,-10.925763870405195,14479.458333333334
Skill cat: Customer and Client Support,0.36293667006475,0.3221131116151809,-11.248121729415198,105940.1875
"Skill cat: Performing Arts, Sports, and Recreation",0.0083448597755846,0.0073693073354661,-11.690459352867407,2380.7291666666665
Skill cat: Manufacturing and Production,0.1236541742138638,0.1089353524148464,-11.903214665087424,36398.979166666664
Skill cat: Engineering,0.0923176389338343,0.0810340568423271,-12.222563555372485,26350.416666666668
Skill cat: Science and Research,0.137828604238614,0.1208103224635124,-12.34742372173988,39599.395833333336
Skill cat: Education and Training,0.1308780307497347,0.1126036196947097,-13.962932472577751,36544.125
Skill cat: Public Safety and National Security,0.0424567898715632,0.0356751717627048,-15.97298837093806,11864.9375
Skill cat: Hospitality and Food Services,0.1143774289812188,0.0936352349817752,-18.134866454158143,30992.458333333332
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0091144289584983,0.0072849893476814,-20.07190597619536,2382.75
"Skill cat: Economics, Policy, and Social Studies",0.0619226681925086,0.0487155523151159,-21.328402445989067,16240.583333333334
Skill cat: Environment,0.0195210151756944,0.0151664926670491,-22.306844543961585,5110.729166666667
Skill cat: Human Resources,0.095887122440244,0.0725447870790958,-24.343556013681543,24659.770833333332
Skill cat: Social and Human Services,0.0356723944243313,0.0257782060652971,-27.73626082213761,8481.6875
Skill cat: Personal Care and Services,0.0072353641154025,0.0050559067167341,-30.12229051512162,1868.4166666666667
