,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Architecture and Construction,0.0712326180296085,0.074755597859621,4.945739644930857,22095.9375
"Skill cat: Transportation, Supply Chain, and Logistics",0.2166069309535808,0.2265361323952675,4.583972173916508,71411.58333333333
Skill cat: Sales,0.2632694786212897,0.2660045027732849,1.038868677948623,87691.125
"Skill cat: Maintenance, Repair, and Facility Services",0.1274640190782616,0.123866606503725,-2.8222965198734498,37639.479166666664
Skill cat: Administration,0.2979274098916702,0.2893362045288086,-2.883657252612467,93349.64583333333
Skill cat: Marketing and Public Relations,0.1522460395718468,0.1477432250976562,-2.95759054675814,47948.125
Skill cat: Information Technology,0.3484055324070972,0.3365743309259414,-3.3958133211649275,108767.22916666667
Skill cat: Media and Communications,0.5200549014262643,0.4968466609716415,-4.462651999043489,160138.79166666666
Skill cat: Manufacturing and Production,0.1236541742138638,0.1179327182471752,-4.626981663225661,36398.979166666664
Skill cat: Business,0.5336737912362421,0.5081088244915009,-4.790373288806384,164215.91666666666
Skill cat: Health Care,0.2593042004777219,0.2468154206871986,-4.816265902177803,75751.4375
"Skill cat: Law, Regulation, and Compliance",0.3360708537857948,0.3191134631633758,-5.045778421840574,99668.64583333333
Skill cat: Finance,0.2474089649969461,0.2305860966444015,-6.799619550064505,76336.79166666667
Skill cat: Physical and Inherent Abilities,0.6800306258302887,0.6331117451190948,-6.899524658011968,204630.66666666666
Skill cat: Analysis,0.15862969765762,0.1466559171676635,-7.5482590377246,47999.25
Skill cat: Science and Research,0.137828604238614,0.1237515546381473,-10.213445661900487,39599.395833333336
Skill cat: Property and Real Estate,0.0158432707072756,0.0140701462514698,-11.191656625494245,4773.083333333333
Skill cat: Design,0.0494627083818093,0.0439200922846794,-11.205646189742993,14479.458333333334
Skill cat: Engineering,0.0923176389338343,0.0814359746873378,-11.787199469318722,26350.416666666668
Skill cat: Customer and Client Support,0.36293667006475,0.3196195960044861,-11.935160493023728,105940.1875
Skill cat: Education and Training,0.1308780307497347,0.1141695193946361,-12.766475213130809,36544.125
"Skill cat: Performing Arts, Sports, and Recreation",0.0083448597755846,0.0072729084640741,-12.845647983766199,2380.7291666666665
Skill cat: Environment,0.0195210151756944,0.0168244615197181,-13.813593359292991,5110.729166666667
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0091144289584983,0.0078508919104933,-13.863041269600092,2382.75
Skill cat: Public Safety and National Security,0.0424567898715632,0.0365523044019937,-13.907046405136283,11864.9375
Skill cat: Hospitality and Food Services,0.1143774289812188,0.098407294601202,-13.962662495796405,30992.458333333332
Skill cat: Energy and Utilities,0.0160792392820165,0.0136176878586411,-15.308879855581669,4726.333333333333
"Skill cat: Economics, Policy, and Social Studies",0.0619226681925086,0.0494363419711589,-20.164386622571758,16240.583333333334
Skill cat: Human Resources,0.095887122440244,0.0756123177707195,-21.144450009081854,24659.770833333332
Skill cat: Personal Care and Services,0.0072353641154025,0.0055849580094218,-22.810270218016367,1868.4166666666667
Skill cat: Social and Human Services,0.0356723944243313,0.0249482067301869,-30.06298810945442,8481.6875
