,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Health Care,0.2495136928397096,0.9219346971773864,269.49262651074133,73994.20833333333
"Skill cat: Performing Arts, Sports, and Recreation",0.0083972925613488,0.0143362442119464,70.72460090212299,2382.6875
"Skill cat: Maintenance, Repair, and Facility Services",0.1275766799786311,0.1442624233050778,13.078991653679608,37811.8125
Skill cat: Personal Care and Services,0.0067247720628271,0.0070762593588679,5.226754048419523,1762.3125
Skill cat: Social and Human Services,0.0297618444396161,0.0299148954690819,0.5142525013069161,8308.1875
Skill cat: Education and Training,0.1277221301708208,0.124220096252735,-2.741916309571432,36268.8125
"Skill cat: Economics, Policy, and Social Studies",0.0591149486024685,0.0544335666973199,-7.919116933738003,16164.0
"Skill cat: Law, Regulation, and Compliance",0.3423371812500747,0.2836908003803943,-17.131174783740377,103402.64583333333
Skill cat: Administration,0.2960546221612858,0.2399320636107927,-18.956825649531133,94490.25
Skill cat: Science and Research,0.1358651082437245,0.098795429692322,-27.284178425636902,39988.520833333336
Skill cat: Physical and Inherent Abilities,0.6668046987362147,0.4564394365226661,-31.548257325158453,208063.1875
Skill cat: Hospitality and Food Services,0.1078836595961085,0.071709034457102,-33.53114389559637,30925.979166666668
Skill cat: Media and Communications,0.5487514224409799,0.3582538607906479,-34.71472762711984,175135.0625
Skill cat: Environment,0.0195760288691132,0.0098852327628107,-49.50338074742273,5106.1875
Skill cat: Customer and Client Support,0.3238961712299685,0.1616694590271349,-50.086023427443216,103861.4375
Skill cat: Business,0.5307028647865718,0.2176992818989365,-58.979064115946166,166759.95833333334
"Skill cat: Transportation, Supply Chain, and Logistics",0.2131056412145703,0.0729897938920216,-65.74947829816942,71423.47916666667
Skill cat: Human Resources,0.0908575162155995,0.0296206063450657,-67.39883767593012,24874.520833333332
Skill cat: Information Technology,0.3364102610515735,0.0943759507997438,-71.94617354870888,107251.25
Skill cat: Finance,0.243382510163254,0.0606403089438162,-75.08436045665712,76778.33333333333
Skill cat: Manufacturing and Production,0.1238759741352974,0.0282966675994187,-77.15725926924857,36830.645833333336
Skill cat: Public Safety and National Security,0.0411279255624667,0.0083452092663918,-79.70914128961655,11785.8125
Skill cat: Energy and Utilities,0.0163412680567086,0.0024493660445083,-85.01116292806445,4869.5625
Skill cat: Marketing and Public Relations,0.1488467518103065,0.0177492299130192,-88.07550067626656,48126.25
Skill cat: Engineering,0.0925077673324286,0.0104099486705423,-88.74694636923412,26699.729166666668
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0087590350029035,0.0007372856239155,-91.58257018414587,2370.0416666666665
Skill cat: Analysis,0.1582887131436771,0.0078892205187202,-95.01592983982424,48741.979166666664
Skill cat: Architecture and Construction,0.0729093296650632,0.0035177572210793,-95.17516175606131,22807.520833333332
Skill cat: Sales,0.2650780508068857,0.0123581834318656,-95.33790768634074,89651.27083333333
Skill cat: Design,0.045718080832257,0.0018912663363611,-95.86319831906266,13492.854166666666
Skill cat: Property and Real Estate,0.0145751216413234,0.0002698364025995,-98.14865076779559,4716.583333333333
