,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Architecture and Construction,0.0701547387675819,0.0752106048166751,7.206734909017285,7240.916666666667
"Skill cat: Transportation, Supply Chain, and Logistics",0.2133794187460784,0.2261740714311599,5.996198115202068,23296.833333333332
Skill cat: Sales,0.2595250336231552,0.2666119784116745,2.7307364879528064,28575.0
"Skill cat: Maintenance, Repair, and Facility Services",0.1247411536906963,0.1270341277122497,1.8381856778709755,12147.0625
Skill cat: Manufacturing and Production,0.1219575894692408,0.1235852427780628,1.3346060018942212,12028.6875
Skill cat: Administration,0.2959242254297369,0.2972073853015899,0.43361095901818314,30776.75
Skill cat: Information Technology,0.350249943225612,0.3512018620967865,0.27178273389793045,36207.041666666664
"Skill cat: Law, Regulation, and Compliance",0.3303574038762552,0.3306235522031784,0.08056375422508338,32457.0625
Skill cat: Personal Care and Services,0.0077158177512981,0.0076317829079926,-1.0891242641308156,615.5416666666666
Skill cat: Media and Communications,0.5130097815931591,0.505410373210907,-1.4813379110729776,52501.75
Skill cat: Business,0.528613340735732,0.5186253488063812,-1.8894702724394548,54187.333333333336
Skill cat: Physical and Inherent Abilities,0.6676901351877813,0.6500407755374908,-2.6433458756024235,66944.6875
Skill cat: Hospitality and Food Services,0.1103657686103722,0.1062652133405208,-3.715423107619282,9832.645833333334
Skill cat: Customer and Client Support,0.3613171948226155,0.347718134522438,-3.7637456769401165,34297.125
Skill cat: Analysis,0.1594122883097938,0.1517001986503601,-4.8378263314597145,15980.5
Skill cat: Marketing and Public Relations,0.1536647461319512,0.1453467905521392,-5.413053930189949,15860.375
Skill cat: Finance,0.2463203804352119,0.23191449791193,-5.848433043919802,25241.333333333332
Skill cat: Science and Research,0.1371139963442596,0.1290026903152465,-5.915738907243,13100.104166666666
Skill cat: Property and Real Estate,0.016014429581136,0.0150628695264458,-5.941891653831237,1567.4166666666667
Skill cat: Public Safety and National Security,0.0417441743199546,0.0392111130058765,-6.068059448638425,3850.0416666666665
Skill cat: Health Care,0.2528852542447607,0.2362669333815574,-6.571486705634046,24600.145833333332
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0090848279959574,0.0084851132705807,-6.601277708764151,781.0833333333334
Skill cat: Education and Training,0.1263071776558426,0.1179669499397277,-6.603130456164619,11922.958333333334
Skill cat: Engineering,0.0923556146096223,0.0851248800754547,-7.829231135249517,8786.625
Skill cat: Energy and Utilities,0.0160902563243765,0.014794850256294,-8.050872788893846,1560.6666666666667
Skill cat: Design,0.051255745667117,0.0468901060521602,-8.517366313056224,4873.5625
"Skill cat: Performing Arts, Sports, and Recreation",0.0082002674702332,0.0074982345104217,-8.561098310022999,773.875
Skill cat: Environment,0.0193244717061813,0.017472106963396,-9.585590596987894,1683.625
Skill cat: Human Resources,0.0953568474527025,0.0849754773080349,-10.886863840393648,8168.4375
"Skill cat: Economics, Policy, and Social Studies",0.0603387447677759,0.053291218355298,-11.679935404028576,5329.875
Skill cat: Social and Human Services,0.0341111939262778,0.0267867045477032,-21.472392301496456,2731.7916666666665
