,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
"Skill cat: Transportation, Supply Chain, and Logistics",0.2131056412145703,0.6317312344794581,196.44040902858364,71423.47916666667
Skill cat: Energy and Utilities,0.0163412680567086,0.0261743514847487,60.173319438348706,4869.5625
Skill cat: Engineering,0.0925077673324286,0.1347206117356042,45.63167571808631,26699.729166666668
"Skill cat: Law, Regulation, and Compliance",0.3423371812500747,0.4867795559926666,42.193013979710805,103402.64583333333
Skill cat: Environment,0.0195760288691132,0.0258229105967796,31.910873085821027,5106.1875
Skill cat: Physical and Inherent Abilities,0.6668046987362147,0.8744358433273882,31.138224578305127,208063.1875
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0087590350029035,0.0113679551731217,29.785474876551792,2370.0416666666665
"Skill cat: Maintenance, Repair, and Facility Services",0.1275766799786311,0.144988665788954,13.64825124249933,37811.8125
Skill cat: Manufacturing and Production,0.1238759741352974,0.1231841012317327,-0.5585206561597066,36830.645833333336
Skill cat: Architecture and Construction,0.0729093296650632,0.0723327943407751,-0.7907565834669367,22807.520833333332
Skill cat: Public Safety and National Security,0.0411279255624667,0.0225854695060238,-45.08483178486572,11785.8125
Skill cat: Media and Communications,0.5487514224409799,0.2859022203122638,-47.89950264903165,175135.0625
Skill cat: Analysis,0.1582887131436771,0.0810833203468227,-48.77504609363766,48741.979166666664
Skill cat: Sales,0.2650780508068857,0.12772909708648,-51.81453285261516,89651.27083333333
Skill cat: Business,0.5307028647865718,0.2360580040737336,-55.51974188632522,166759.95833333334
Skill cat: Administration,0.2960546221612858,0.1234828982254367,-58.2905014878757,94490.25
Skill cat: Information Technology,0.3364102610515735,0.1301793010161325,-61.30340953061021,107251.25
Skill cat: Finance,0.243382510163254,0.0734469587802729,-69.82241709521084,76778.33333333333
Skill cat: Human Resources,0.0908575162155995,0.0238523586873522,-73.7475118395797,24874.520833333332
Skill cat: Education and Training,0.1277221301708208,0.0289469301495168,-77.33601051689163,36268.8125
Skill cat: Customer and Client Support,0.3238961712299685,0.0590265645810596,-81.77608449123953,103861.4375
Skill cat: Science and Research,0.1358651082437245,0.0243359040922981,-82.08818702102482,39988.520833333336
Skill cat: Marketing and Public Relations,0.1488467518103065,0.0222916879503235,-85.02373234268995,48126.25
Skill cat: Health Care,0.2495136928397096,0.0297314763078337,-88.08423058091103,73994.20833333333
"Skill cat: Economics, Policy, and Social Studies",0.0591149486024685,0.005602555141833,-90.52260845305202,16164.0
"Skill cat: Performing Arts, Sports, and Recreation",0.0083972925613488,0.0007135528878859,-91.50258392603524,2382.6875
Skill cat: Design,0.045718080832257,0.0038527086707869,-91.57289938542526,13492.854166666666
Skill cat: Hospitality and Food Services,0.1078836595961085,0.0083045943408159,-92.30226859942795,30925.979166666668
Skill cat: Social and Human Services,0.0297618444396161,0.0022105430612798,-92.57256025995036,8308.1875
Skill cat: Personal Care and Services,0.0067247720628271,0.0004821670146349,-92.82998724521534,1762.3125
Skill cat: Property and Real Estate,0.0145751216413234,0.0003841176512253,-97.36456641201369,4716.583333333333
