,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill subcat: Drafting and Engineering Design,0.0220619573141447,0.1975360038259469,795.3693501133719,6476.25
Skill subcat: Basic Electrical Systems,0.0141154602055381,0.1049504066247069,643.513885459649,3948.7708333333335
Skill subcat: Photo/Video Production and Technology,0.0074201187980431,0.0043172958695223,-41.81635109857142,2173.1875
Skill subcat: People Management,0.0766248290898198,0.0435824443966732,-43.122294803965225,24415.604166666668
Skill subcat: Digital Design,0.0032152057368805,0.0015681378928602,-51.22744790877177,1012.875
Skill subcat: Art and Illustration,0.0024325850411874,0.0006755251238533,-72.23015383159797,785.2291666666666
Skill subcat: Interior Design,0.0014628716223301,0.0003319161958304,-77.3106408816848,430.6458333333333
Skill subcat: Identity and Access Management,0.0117505601928657,0.0023759046643612,-79.78049875610425,3423.1458333333335
Skill subcat: Application Programming Interface (API),0.0226165104735778,0.0028927541618693,-87.20954691375215,6190.895833333333
Skill subcat: Software Development,0.080185760349725,0.007522839984519,-90.61823451980922,24492.270833333332
Skill subcat: Graphic and Visual Design Software,0.0102269007427857,0.000740815450791,-92.75620767793615,3483.4375
Skill subcat: Animation and Game Design,0.0029127078960592,0.0001582044177366,-94.5684763669352,964.5625
Skill subcat: Microsoft Development Tools,0.0075792170242298,0.0001143992404228,-98.49061928089564,2616.0625
