,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Human Resources,0.095887122440244,0.1557229174258442,62.402326259075444,24659.770833333332
Skill cat: Sales,0.2632694786212897,0.2721432073748835,3.370587733931204,87691.125
"Skill cat: Transportation, Supply Chain, and Logistics",0.2166069309535808,0.2205066726551104,1.800377155228388,71411.58333333333
Skill cat: Architecture and Construction,0.0712326180296085,0.0708018748789854,-0.6046993112678413,22095.9375
Skill cat: Information Technology,0.3484055324070972,0.3426218095553531,-1.6600548251300653,108767.22916666667
Skill cat: Marketing and Public Relations,0.1522460395718468,0.1492834600707151,-1.9459156438244207,47948.125
Skill cat: Administration,0.2979274098916702,0.290844651798064,-2.3773435603597437,93349.64583333333
Skill cat: Business,0.5336737912362421,0.5179676039070648,-2.9430314149013004,164215.91666666666
Skill cat: Finance,0.2474089649969461,0.2399859398797592,-3.000305634550682,76336.79166666667
Skill cat: Media and Communications,0.5200549014262643,0.5017090153349596,-3.527682566011904,160138.79166666666
Skill cat: Property and Real Estate,0.0158432707072756,0.0152349755315843,-3.839454535179753,4773.083333333333
Skill cat: Analysis,0.15862969765762,0.1499340334713121,-5.481737855339219,47999.25
"Skill cat: Law, Regulation, and Compliance",0.3360708537857948,0.312387342953183,-7.047177869136862,99668.64583333333
Skill cat: Physical and Inherent Abilities,0.6800306258302887,0.6317356489389219,-7.101882629536092,204630.66666666666
Skill cat: Design,0.0494627083818093,0.0459426231940476,-7.116644645880872,14479.458333333334
Skill cat: Energy and Utilities,0.0160792392820165,0.014826836954915,-7.788940167724368,4726.333333333333
Skill cat: Science and Research,0.137828604238614,0.1267665075233196,-8.025980366269463,39599.395833333336
Skill cat: Manufacturing and Production,0.1236541742138638,0.1122220229164959,-9.245261124461218,36398.979166666664
Skill cat: Engineering,0.0923176389338343,0.0829726701132469,-10.122625457617158,26350.416666666668
Skill cat: Health Care,0.2593042004777219,0.232122748607153,-10.482457214534858,75751.4375
Skill cat: Public Safety and National Security,0.0424567898715632,0.0376921283576911,-11.222378159737852,11864.9375
"Skill cat: Performing Arts, Sports, and Recreation",0.0083448597755846,0.0073844783138128,-11.508659073956935,2380.7291666666665
Skill cat: Education and Training,0.1308780307497347,0.1155061107944387,-11.745225586936144,36544.125
"Skill cat: Maintenance, Repair, and Facility Services",0.1274640190782616,0.1114907001846877,-12.531629717219614,37639.479166666664
"Skill cat: Economics, Policy, and Social Studies",0.0619226681925086,0.0532782535278815,-13.960016447858589,16240.583333333334
Skill cat: Customer and Client Support,0.36293667006475,0.3068549226543824,-15.452213026686524,105940.1875
Skill cat: Hospitality and Food Services,0.1143774289812188,0.0936150397983345,-18.15252307017109,30992.458333333332
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0091144289584983,0.0073504492008956,-19.353705708112024,2382.75
Skill cat: Environment,0.0195210151756944,0.0154581940994869,-20.812550165250194,5110.729166666667
Skill cat: Personal Care and Services,0.0072353641154025,0.0054411446508341,-24.797915294254523,1868.4166666666667
Skill cat: Social and Human Services,0.0356723944243313,0.0256875521070748,-27.990389987519528,8481.6875
