,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs
Skill cat: Health Care,0.2495136928397096,0.8852490559165496,254.78976958801357,73994.20833333333
"Skill cat: Performing Arts, Sports, and Recreation",0.0083972925613488,0.0184385472497414,119.57728773927275,2382.6875
Skill cat: Personal Care and Services,0.0067247720628271,0.0074329577348924,10.530998901508912,1762.3125
Skill cat: Education and Training,0.1277221301708208,0.1184094169477344,-7.291385768958906,36268.8125
"Skill cat: Law, Regulation, and Compliance",0.3423371812500747,0.291156560295143,-14.950354141504906,103402.64583333333
"Skill cat: Economics, Policy, and Social Studies",0.0591149486024685,0.0473272736720946,-19.94026081227393,16164.0
Skill cat: Science and Research,0.1358651082437245,0.0997634568604455,-26.57168705781125,39988.520833333336
Skill cat: Social and Human Services,0.0297618444396161,0.021014910740163,-29.389756798170826,8308.1875
Skill cat: Administration,0.2960546221612858,0.1990290677456965,-32.772855801836236,94490.25
Skill cat: Physical and Inherent Abilities,0.6668046987362147,0.4323736406064088,-35.157379450702685,208063.1875
"Skill cat: Maintenance, Repair, and Facility Services",0.1275766799786311,0.0806342209301355,-36.795485708170474,37811.8125
Skill cat: Hospitality and Food Services,0.1078836595961085,0.0659405455700671,-38.87809718641983,30925.979166666668
Skill cat: Public Safety and National Security,0.0411279255624667,0.0240965014646574,-41.41085130087903,11785.8125
Skill cat: Media and Communications,0.5487514224409799,0.3202695868252403,-41.636673049410376,175135.0625
Skill cat: Environment,0.0195760288691132,0.0109447155458441,-44.09123720126646,5106.1875
Skill cat: Energy and Utilities,0.0163412680567086,0.0085102003524583,-47.92203198108241,4869.5625
Skill cat: Customer and Client Support,0.3238961712299685,0.1412199532635229,-56.39962253111792,103861.4375
Skill cat: Business,0.5307028647865718,0.1967408590919434,-62.928246266191735,166759.95833333334
Skill cat: Information Technology,0.3364102610515735,0.1135274416645383,-66.25327619030801,107251.25
"Skill cat: Transportation, Supply Chain, and Logistics",0.2131056412145703,0.068724190540634,-67.75111623092253,71423.47916666667
Skill cat: Human Resources,0.0908575162155995,0.0285233002600689,-68.60655953615901,24874.520833333332
Skill cat: Marketing and Public Relations,0.1488467518103065,0.036454225659388,-75.50888735157214,48126.25
Skill cat: Finance,0.243382510163254,0.0535690310983646,-77.98977787580871,76778.33333333333
Skill cat: Sales,0.2650780508068857,0.0255229598397172,-90.37153028625853,89651.27083333333
Skill cat: Analysis,0.1582887131436771,0.0151224917137005,-90.44626024600126,48741.979166666664
Skill cat: Manufacturing and Production,0.1238759741352974,0.0105689394431134,-91.46812808788087,36830.645833333336
Skill cat: Engineering,0.0925077673324286,0.0074922466796574,-91.90095394613314,26699.729166666668
"Skill cat: Agriculture, Horticulture, and Landscaping",0.0087590350029035,0.0007028856801202,-91.97530687013806,2370.0416666666665
Skill cat: Design,0.045718080832257,0.0022759789351037,-95.02170936821597,13492.854166666666
Skill cat: Architecture and Construction,0.0729093296650632,0.0034193855634814,-95.31008503412437,22807.520833333332
Skill cat: Property and Real Estate,0.0145751216413234,0.0003169706496931,-97.82526240608227,4716.583333333333
